region_id,region_name,region_type,state_name,year,zhvi,as_of_month
394297,"Aberdeen, SD",msa,SD,2009,130297.0,12
394297,"Aberdeen, SD",msa,SD,2010,132591.0,12
394297,"Aberdeen, SD",msa,SD,2011,133585.0,12
394297,"Aberdeen, SD",msa,SD,2012,145650.0,12
394297,"Aberdeen, SD",msa,SD,2013,148696.0,12
394297,"Aberdeen, SD",msa,SD,2014,147426.0,12
394297,"Aberdeen, SD",msa,SD,2015,147122.0,12
394297,"Aberdeen, SD",msa,SD,2016,151984.0,12
394297,"Aberdeen, SD",msa,SD,2017,157298.0,12
394297,"Aberdeen, SD",msa,SD,2018,160898.0,12
394297,"Aberdeen, SD",msa,SD,2019,171208.0,12
394297,"Aberdeen, SD",msa,SD,2020,184458.0,12
394297,"Aberdeen, SD",msa,SD,2021,201359.0,12
394297,"Aberdeen, SD",msa,SD,2022,216409.0,12
394297,"Aberdeen, SD",msa,SD,2023,218838.0,12
394297,"Aberdeen, SD",msa,SD,2024,227212.0,12
394297,"Aberdeen, SD",msa,SD,2025,238138.0,12
394297,"Aberdeen, SD",msa,SD,2026,244926.0,7
394298,"Aberdeen, WA",msa,WA,2009,154631.0,12
394298,"Aberdeen, WA",msa,WA,2010,144409.0,12
394298,"Aberdeen, WA",msa,WA,2011,136887.0,12
394298,"Aberdeen, WA",msa,WA,2012,136817.0,12
394298,"Aberdeen, WA",msa,WA,2013,134133.0,12
394298,"Aberdeen, WA",msa,WA,2014,134526.0,12
394298,"Aberdeen, WA",msa,WA,2015,144672.0,12
394298,"Aberdeen, WA",msa,WA,2016,156069.0,12
394298,"Aberdeen, WA",msa,WA,2017,177142.0,12
394298,"Aberdeen, WA",msa,WA,2018,200692.0,12
394298,"Aberdeen, WA",msa,WA,2019,227207.0,12
394298,"Aberdeen, WA",msa,WA,2020,265271.0,12
394298,"Aberdeen, WA",msa,WA,2021,321053.0,12
394298,"Aberdeen, WA",msa,WA,2022,331557.0,12
394298,"Aberdeen, WA",msa,WA,2023,332465.0,12
394298,"Aberdeen, WA",msa,WA,2024,336023.0,12
394298,"Aberdeen, WA",msa,WA,2025,328389.0,12
394298,"Aberdeen, WA",msa,WA,2026,325918.0,7
394299,"Abilene, TX",msa,TX,2009,112139.0,12
394299,"Abilene, TX",msa,TX,2010,111344.0,12
394299,"Abilene, TX",msa,TX,2011,108140.0,12
394299,"Abilene, TX",msa,TX,2012,111533.0,12
394299,"Abilene, TX",msa,TX,2013,116597.0,12
394299,"Abilene, TX",msa,TX,2014,123261.0,12
394299,"Abilene, TX",msa,TX,2015,130080.0,12
394299,"Abilene, TX",msa,TX,2016,135723.0,12
394299,"Abilene, TX",msa,TX,2017,139835.0,12
394299,"Abilene, TX",msa,TX,2018,148766.0,12
394299,"Abilene, TX",msa,TX,2019,151316.0,12
394299,"Abilene, TX",msa,TX,2020,164371.0,12
394299,"Abilene, TX",msa,TX,2021,185079.0,12
394299,"Abilene, TX",msa,TX,2022,199064.0,12
394299,"Abilene, TX",msa,TX,2023,201797.0,12
394299,"Abilene, TX",msa,TX,2024,204538.0,12
394299,"Abilene, TX",msa,TX,2025,208515.0,12
394299,"Abilene, TX",msa,TX,2026,220955.0,7
394300,"Ada, OK",msa,OK,2000,73072.0,12
394300,"Ada, OK",msa,OK,2001,75967.0,12
394300,"Ada, OK",msa,OK,2002,78513.0,12
394300,"Ada, OK",msa,OK,2003,80948.0,12
394300,"Ada, OK",msa,OK,2004,84035.0,12
394300,"Ada, OK",msa,OK,2005,88438.0,12
394300,"Ada, OK",msa,OK,2006,92585.0,12
394300,"Ada, OK",msa,OK,2007,100005.0,12
394300,"Ada, OK",msa,OK,2008,105207.0,12
394300,"Ada, OK",msa,OK,2009,110515.0,12
394300,"Ada, OK",msa,OK,2010,111366.0,12
394300,"Ada, OK",msa,OK,2011,106601.0,12
394300,"Ada, OK",msa,OK,2012,105553.0,12
394300,"Ada, OK",msa,OK,2013,104308.0,12
394300,"Ada, OK",msa,OK,2014,108189.0,12
394300,"Ada, OK",msa,OK,2015,111710.0,12
394300,"Ada, OK",msa,OK,2016,111488.0,12
394300,"Ada, OK",msa,OK,2017,114990.0,12
394300,"Ada, OK",msa,OK,2018,121017.0,12
394300,"Ada, OK",msa,OK,2019,124512.0,12
394300,"Ada, OK",msa,OK,2020,137125.0,12
394300,"Ada, OK",msa,OK,2021,158540.0,12
394300,"Ada, OK",msa,OK,2022,178297.0,12
394300,"Ada, OK",msa,OK,2023,178166.0,12
394300,"Ada, OK",msa,OK,2024,181776.0,12
394300,"Ada, OK",msa,OK,2025,184150.0,12
394300,"Ada, OK",msa,OK,2026,191262.0,7
394302,"Adrian, MI",msa,MI,2000,103245.0,12
394302,"Adrian, MI",msa,MI,2001,107097.0,12
394302,"Adrian, MI",msa,MI,2002,109218.0,12
394302,"Adrian, MI",msa,MI,2003,113719.0,12
394302,"Adrian, MI",msa,MI,2004,120433.0,12
394302,"Adrian, MI",msa,MI,2005,126574.0,12
394302,"Adrian, MI",msa,MI,2006,127542.0,12
394302,"Adrian, MI",msa,MI,2007,120780.0,12
394302,"Adrian, MI",msa,MI,2008,113628.0,12
394302,"Adrian, MI",msa,MI,2009,102126.0,12
394302,"Adrian, MI",msa,MI,2010,97369.0,12
394302,"Adrian, MI",msa,MI,2011,93945.0,12
394302,"Adrian, MI",msa,MI,2012,99508.0,12
394302,"Adrian, MI",msa,MI,2013,112339.0,12
394302,"Adrian, MI",msa,MI,2014,117378.0,12
394302,"Adrian, MI",msa,MI,2015,125898.0,12
394302,"Adrian, MI",msa,MI,2016,135423.0,12
394302,"Adrian, MI",msa,MI,2017,148006.0,12
394302,"Adrian, MI",msa,MI,2018,154870.0,12
394302,"Adrian, MI",msa,MI,2019,164421.0,12
394302,"Adrian, MI",msa,MI,2020,181089.0,12
394302,"Adrian, MI",msa,MI,2021,199989.0,12
394302,"Adrian, MI",msa,MI,2022,218858.0,12
394302,"Adrian, MI",msa,MI,2023,227234.0,12
394302,"Adrian, MI",msa,MI,2024,231883.0,12
394302,"Adrian, MI",msa,MI,2025,241707.0,12
394302,"Adrian, MI",msa,MI,2026,247941.0,7
394304,"Akron, OH",msa,OH,2000,115092.0,12
394304,"Akron, OH",msa,OH,2001,119306.0,12
394304,"Akron, OH",msa,OH,2002,122956.0,12
394304,"Akron, OH",msa,OH,2003,128228.0,12
394304,"Akron, OH",msa,OH,2004,131527.0,12
394304,"Akron, OH",msa,OH,2005,134816.0,12
394304,"Akron, OH",msa,OH,2006,136445.0,12
394304,"Akron, OH",msa,OH,2007,134509.0,12
394304,"Akron, OH",msa,OH,2008,130774.0,12
394304,"Akron, OH",msa,OH,2009,125600.0,12
394304,"Akron, OH",msa,OH,2010,122157.0,12
394304,"Akron, OH",msa,OH,2011,115156.0,12
394304,"Akron, OH",msa,OH,2012,114079.0,12
394304,"Akron, OH",msa,OH,2013,119033.0,12
394304,"Akron, OH",msa,OH,2014,121085.0,12
394304,"Akron, OH",msa,OH,2015,126652.0,12
394304,"Akron, OH",msa,OH,2016,132145.0,12
394304,"Akron, OH",msa,OH,2017,139779.0,12
394304,"Akron, OH",msa,OH,2018,147984.0,12
394304,"Akron, OH",msa,OH,2019,155354.0,12
394304,"Akron, OH",msa,OH,2020,171567.0,12
394304,"Akron, OH",msa,OH,2021,187578.0,12
394304,"Akron, OH",msa,OH,2022,204356.0,12
394304,"Akron, OH",msa,OH,2023,215822.0,12
394304,"Akron, OH",msa,OH,2024,228604.0,12
394304,"Akron, OH",msa,OH,2025,237701.0,12
394304,"Akron, OH",msa,OH,2026,243507.0,7
394305,"Alamogordo, NM",msa,NM,2016,124617.0,12
394305,"Alamogordo, NM",msa,NM,2017,128719.0,12
394305,"Alamogordo, NM",msa,NM,2018,132233.0,12
394305,"Alamogordo, NM",msa,NM,2019,140016.0,12
394305,"Alamogordo, NM",msa,NM,2020,154372.0,12
394305,"Alamogordo, NM",msa,NM,2021,178836.0,12
394305,"Alamogordo, NM",msa,NM,2022,204901.0,12
394305,"Alamogordo, NM",msa,NM,2023,217123.0,12
394305,"Alamogordo, NM",msa,NM,2024,232367.0,12
394305,"Alamogordo, NM",msa,NM,2025,231856.0,12
394305,"Alamogordo, NM",msa,NM,2026,231297.0,7
394306,"Albany, GA",msa,GA,2000,93342.0,12
394306,"Albany, GA",msa,GA,2001,98201.0,12
394306,"Albany, GA",msa,GA,2002,101361.0,12
394306,"Albany, GA",msa,GA,2003,104250.0,12
394306,"Albany, GA",msa,GA,2004,109698.0,12
394306,"Albany, GA",msa,GA,2005,111925.0,12
394306,"Albany, GA",msa,GA,2006,117728.0,12
394306,"Albany, GA",msa,GA,2007,120522.0,12
394306,"Albany, GA",msa,GA,2008,117108.0,12
394306,"Albany, GA",msa,GA,2009,108724.0,12
394306,"Albany, GA",msa,GA,2010,104080.0,12
394306,"Albany, GA",msa,GA,2011,98028.0,12
394306,"Albany, GA",msa,GA,2012,97153.0,12
394306,"Albany, GA",msa,GA,2013,96821.0,12
394306,"Albany, GA",msa,GA,2014,94973.0,12
394306,"Albany, GA",msa,GA,2015,97073.0,12
394306,"Albany, GA",msa,GA,2016,93618.0,12
394306,"Albany, GA",msa,GA,2017,94836.0,12
394306,"Albany, GA",msa,GA,2018,100914.0,12
394306,"Albany, GA",msa,GA,2019,106418.0,12
394306,"Albany, GA",msa,GA,2020,117734.0,12
394306,"Albany, GA",msa,GA,2021,134226.0,12
394306,"Albany, GA",msa,GA,2022,152359.0,12
394306,"Albany, GA",msa,GA,2023,159398.0,12
394306,"Albany, GA",msa,GA,2024,166807.0,12
394306,"Albany, GA",msa,GA,2025,163936.0,12
394306,"Albany, GA",msa,GA,2026,167805.0,7
394308,"Albany, NY",msa,NY,2000,125061.0,12
394308,"Albany, NY",msa,NY,2001,131168.0,12
394308,"Albany, NY",msa,NY,2002,141006.0,12
394308,"Albany, NY",msa,NY,2003,158618.0,12
394308,"Albany, NY",msa,NY,2004,179468.0,12
394308,"Albany, NY",msa,NY,2005,202538.0,12
394308,"Albany, NY",msa,NY,2006,220146.0,12
394308,"Albany, NY",msa,NY,2007,223654.0,12
394308,"Albany, NY",msa,NY,2008,219148.0,12
394308,"Albany, NY",msa,NY,2009,214825.0,12
394308,"Albany, NY",msa,NY,2010,212899.0,12
394308,"Albany, NY",msa,NY,2011,203843.0,12
394308,"Albany, NY",msa,NY,2012,203719.0,12
394308,"Albany, NY",msa,NY,2013,206220.0,12
394308,"Albany, NY",msa,NY,2014,206612.0,12
394308,"Albany, NY",msa,NY,2015,211297.0,12
394308,"Albany, NY",msa,NY,2016,216823.0,12
394308,"Albany, NY",msa,NY,2017,225918.0,12
394308,"Albany, NY",msa,NY,2018,235370.0,12
394308,"Albany, NY",msa,NY,2019,244771.0,12
394308,"Albany, NY",msa,NY,2020,263096.0,12
394308,"Albany, NY",msa,NY,2021,291189.0,12
394308,"Albany, NY",msa,NY,2022,315298.0,12
394308,"Albany, NY",msa,NY,2023,331261.0,12
394308,"Albany, NY",msa,NY,2024,351239.0,12
394308,"Albany, NY",msa,NY,2025,364452.0,12
394308,"Albany, NY",msa,NY,2026,377793.0,7
394307,"Albany, OR",msa,OR,2008,188814.0,12
394307,"Albany, OR",msa,OR,2009,165838.0,12
394307,"Albany, OR",msa,OR,2010,156787.0,12
394307,"Albany, OR",msa,OR,2011,149647.0,12
394307,"Albany, OR",msa,OR,2012,154000.0,12
394307,"Albany, OR",msa,OR,2013,160339.0,12
394307,"Albany, OR",msa,OR,2014,168737.0,12
394307,"Albany, OR",msa,OR,2015,186200.0,12
394307,"Albany, OR",msa,OR,2016,207019.0,12
394307,"Albany, OR",msa,OR,2017,233701.0,12
394307,"Albany, OR",msa,OR,2018,258184.0,12
394307,"Albany, OR",msa,OR,2019,275170.0,12
394307,"Albany, OR",msa,OR,2020,309282.0,12
394307,"Albany, OR",msa,OR,2021,366695.0,12
394307,"Albany, OR",msa,OR,2022,391360.0,12
394307,"Albany, OR",msa,OR,2023,398046.0,12
394307,"Albany, OR",msa,OR,2024,412319.0,12
394307,"Albany, OR",msa,OR,2025,414738.0,12
394307,"Albany, OR",msa,OR,2026,413795.0,7
394309,"Albemarle, NC",msa,NC,2016,143697.0,12
394309,"Albemarle, NC",msa,NC,2017,153013.0,12
394309,"Albemarle, NC",msa,NC,2018,165654.0,12
394309,"Albemarle, NC",msa,NC,2019,173786.0,12
394309,"Albemarle, NC",msa,NC,2020,201723.0,12
394309,"Albemarle, NC",msa,NC,2021,234402.0,12
394309,"Albemarle, NC",msa,NC,2022,276396.0,12
394309,"Albemarle, NC",msa,NC,2023,285782.0,12
394309,"Albemarle, NC",msa,NC,2024,301422.0,12
394309,"Albemarle, NC",msa,NC,2025,303097.0,12
394309,"Albemarle, NC",msa,NC,2026,307203.0,7
394310,"Albert Lea, MN",msa,MN,2012,87279.0,12
394310,"Albert Lea, MN",msa,MN,2013,89857.0,12
394310,"Albert Lea, MN",msa,MN,2014,90963.0,12
394310,"Albert Lea, MN",msa,MN,2015,97705.0,12
394310,"Albert Lea, MN",msa,MN,2016,104990.0,12
394310,"Albert Lea, MN",msa,MN,2017,112233.0,12
394310,"Albert Lea, MN",msa,MN,2018,119534.0,12
394310,"Albert Lea, MN",msa,MN,2019,128785.0,12
394310,"Albert Lea, MN",msa,MN,2020,140583.0,12
394310,"Albert Lea, MN",msa,MN,2021,160311.0,12
394310,"Albert Lea, MN",msa,MN,2022,173161.0,12
394310,"Albert Lea, MN",msa,MN,2023,183113.0,12
394310,"Albert Lea, MN",msa,MN,2024,188704.0,12
394310,"Albert Lea, MN",msa,MN,2025,195323.0,12
394310,"Albert Lea, MN",msa,MN,2026,200335.0,7
394311,"Albertville, AL",msa,AL,2009,111233.0,12
394311,"Albertville, AL",msa,AL,2010,111051.0,12
394311,"Albertville, AL",msa,AL,2011,105730.0,12
394311,"Albertville, AL",msa,AL,2012,119402.0,12
394311,"Albertville, AL",msa,AL,2013,123801.0,12
394311,"Albertville, AL",msa,AL,2014,128511.0,12
394311,"Albertville, AL",msa,AL,2015,132125.0,12
394311,"Albertville, AL",msa,AL,2016,136034.0,12
394311,"Albertville, AL",msa,AL,2017,138319.0,12
394311,"Albertville, AL",msa,AL,2018,145726.0,12
394311,"Albertville, AL",msa,AL,2019,159544.0,12
394311,"Albertville, AL",msa,AL,2020,177674.0,12
394311,"Albertville, AL",msa,AL,2021,207861.0,12
394311,"Albertville, AL",msa,AL,2022,224139.0,12
394311,"Albertville, AL",msa,AL,2023,229251.0,12
394311,"Albertville, AL",msa,AL,2024,241521.0,12
394311,"Albertville, AL",msa,AL,2025,239599.0,12
394311,"Albertville, AL",msa,AL,2026,244557.0,7
394312,"Albuquerque, NM",msa,NM,2002,142897.0,12
394312,"Albuquerque, NM",msa,NM,2003,147519.0,12
394312,"Albuquerque, NM",msa,NM,2004,155593.0,12
394312,"Albuquerque, NM",msa,NM,2005,171666.0,12
394312,"Albuquerque, NM",msa,NM,2006,196241.0,12
394312,"Albuquerque, NM",msa,NM,2007,204384.0,12
394312,"Albuquerque, NM",msa,NM,2008,192603.0,12
394312,"Albuquerque, NM",msa,NM,2009,184693.0,12
394312,"Albuquerque, NM",msa,NM,2010,175631.0,12
394312,"Albuquerque, NM",msa,NM,2011,168426.0,12
394312,"Albuquerque, NM",msa,NM,2012,166647.0,12
394312,"Albuquerque, NM",msa,NM,2013,169742.0,12
394312,"Albuquerque, NM",msa,NM,2014,172393.0,12
394312,"Albuquerque, NM",msa,NM,2015,178706.0,12
394312,"Albuquerque, NM",msa,NM,2016,186696.0,12
394312,"Albuquerque, NM",msa,NM,2017,192732.0,12
394312,"Albuquerque, NM",msa,NM,2018,200971.0,12
394312,"Albuquerque, NM",msa,NM,2019,215649.0,12
394312,"Albuquerque, NM",msa,NM,2020,242668.0,12
394312,"Albuquerque, NM",msa,NM,2021,282087.0,12
394312,"Albuquerque, NM",msa,NM,2022,314869.0,12
394312,"Albuquerque, NM",msa,NM,2023,333445.0,12
394312,"Albuquerque, NM",msa,NM,2024,345479.0,12
394312,"Albuquerque, NM",msa,NM,2025,349888.0,12
394312,"Albuquerque, NM",msa,NM,2026,352693.0,7
394314,"Alexandria, LA",msa,LA,2000,86599.0,12
394314,"Alexandria, LA",msa,LA,2001,90560.0,12
394314,"Alexandria, LA",msa,LA,2002,93790.0,12
394314,"Alexandria, LA",msa,LA,2003,97064.0,12
394314,"Alexandria, LA",msa,LA,2004,101633.0,12
394314,"Alexandria, LA",msa,LA,2005,98315.0,12
394314,"Alexandria, LA",msa,LA,2006,110004.0,12
394314,"Alexandria, LA",msa,LA,2007,118115.0,12
394314,"Alexandria, LA",msa,LA,2008,119124.0,12
394314,"Alexandria, LA",msa,LA,2009,119070.0,12
394314,"Alexandria, LA",msa,LA,2010,119354.0,12
394314,"Alexandria, LA",msa,LA,2011,120088.0,12
394314,"Alexandria, LA",msa,LA,2012,130419.0,12
394314,"Alexandria, LA",msa,LA,2013,138923.0,12
394314,"Alexandria, LA",msa,LA,2014,140439.0,12
394314,"Alexandria, LA",msa,LA,2015,143340.0,12
394314,"Alexandria, LA",msa,LA,2016,150032.0,12
394314,"Alexandria, LA",msa,LA,2017,151047.0,12
394314,"Alexandria, LA",msa,LA,2018,152978.0,12
394314,"Alexandria, LA",msa,LA,2019,155564.0,12
394314,"Alexandria, LA",msa,LA,2020,166893.0,12
394314,"Alexandria, LA",msa,LA,2021,162102.0,12
394314,"Alexandria, LA",msa,LA,2022,172007.0,12
394314,"Alexandria, LA",msa,LA,2023,169820.0,12
394314,"Alexandria, LA",msa,LA,2024,171993.0,12
394314,"Alexandria, LA",msa,LA,2025,167659.0,12
394314,"Alexandria, LA",msa,LA,2026,171887.0,7
394315,"Alexandria, MN",msa,MN,2003,187067.0,12
394315,"Alexandria, MN",msa,MN,2004,203735.0,12
394315,"Alexandria, MN",msa,MN,2005,205045.0,12
394315,"Alexandria, MN",msa,MN,2006,208761.0,12
394315,"Alexandria, MN",msa,MN,2007,202942.0,12
394315,"Alexandria, MN",msa,MN,2008,194683.0,12
394315,"Alexandria, MN",msa,MN,2009,181091.0,12
394315,"Alexandria, MN",msa,MN,2010,175986.0,12
394315,"Alexandria, MN",msa,MN,2011,165201.0,12
394315,"Alexandria, MN",msa,MN,2012,170857.0,12
394315,"Alexandria, MN",msa,MN,2013,177731.0,12
394315,"Alexandria, MN",msa,MN,2014,183871.0,12
394315,"Alexandria, MN",msa,MN,2015,198222.0,12
394315,"Alexandria, MN",msa,MN,2016,207378.0,12
394315,"Alexandria, MN",msa,MN,2017,217491.0,12
394315,"Alexandria, MN",msa,MN,2018,226906.0,12
394315,"Alexandria, MN",msa,MN,2019,239264.0,12
394315,"Alexandria, MN",msa,MN,2020,260603.0,12
394315,"Alexandria, MN",msa,MN,2021,291795.0,12
394315,"Alexandria, MN",msa,MN,2022,310125.0,12
394315,"Alexandria, MN",msa,MN,2023,325702.0,12
394315,"Alexandria, MN",msa,MN,2024,341133.0,12
394315,"Alexandria, MN",msa,MN,2025,348412.0,12
394315,"Alexandria, MN",msa,MN,2026,355654.0,7
394316,"Alice, TX",msa,TX,2009,172086.0,12
394316,"Alice, TX",msa,TX,2010,165899.0,12
394316,"Alice, TX",msa,TX,2011,163890.0,12
394316,"Alice, TX",msa,TX,2012,161587.0,12
394316,"Alice, TX",msa,TX,2013,163530.0,12
394316,"Alice, TX",msa,TX,2014,158971.0,12
394316,"Alice, TX",msa,TX,2015,167723.0,12
394316,"Alice, TX",msa,TX,2016,158244.0,12
394316,"Alice, TX",msa,TX,2017,147909.0,12
394316,"Alice, TX",msa,TX,2018,153491.0,12
394316,"Alice, TX",msa,TX,2019,159439.0,12
394316,"Alice, TX",msa,TX,2020,167239.0,12
394316,"Alice, TX",msa,TX,2021,157458.0,12
394316,"Alice, TX",msa,TX,2022,150530.0,12
394316,"Alice, TX",msa,TX,2023,140836.0,12
394316,"Alice, TX",msa,TX,2024,138446.0,12
394316,"Alice, TX",msa,TX,2025,131692.0,12
394316,"Alice, TX",msa,TX,2026,124190.0,7
394318,"Allentown, PA",msa,PA,2000,128702.0,12
394318,"Allentown, PA",msa,PA,2001,136543.0,12
394318,"Allentown, PA",msa,PA,2002,147654.0,12
394318,"Allentown, PA",msa,PA,2003,164995.0,12
394318,"Allentown, PA",msa,PA,2004,185386.0,12
394318,"Allentown, PA",msa,PA,2005,214358.0,12
394318,"Allentown, PA",msa,PA,2006,232940.0,12
394318,"Allentown, PA",msa,PA,2007,233063.0,12
394318,"Allentown, PA",msa,PA,2008,221404.0,12
394318,"Allentown, PA",msa,PA,2009,207524.0,12
394318,"Allentown, PA",msa,PA,2010,202756.0,12
394318,"Allentown, PA",msa,PA,2011,188647.0,12
394318,"Allentown, PA",msa,PA,2012,183881.0,12
394318,"Allentown, PA",msa,PA,2013,186368.0,12
394318,"Allentown, PA",msa,PA,2014,191208.0,12
394318,"Allentown, PA",msa,PA,2015,195332.0,12
394318,"Allentown, PA",msa,PA,2016,199909.0,12
394318,"Allentown, PA",msa,PA,2017,208419.0,12
394318,"Allentown, PA",msa,PA,2018,218135.0,12
394318,"Allentown, PA",msa,PA,2019,226174.0,12
394318,"Allentown, PA",msa,PA,2020,250889.0,12
394318,"Allentown, PA",msa,PA,2021,283354.0,12
394318,"Allentown, PA",msa,PA,2022,313856.0,12
394318,"Allentown, PA",msa,PA,2023,333500.0,12
394318,"Allentown, PA",msa,PA,2024,351924.0,12
394318,"Allentown, PA",msa,PA,2025,361784.0,12
394318,"Allentown, PA",msa,PA,2026,368621.0,7
394319,"Alma, MI",msa,MI,2010,93789.0,12
394319,"Alma, MI",msa,MI,2011,90061.0,12
394319,"Alma, MI",msa,MI,2012,98557.0,12
394319,"Alma, MI",msa,MI,2013,103761.0,12
394319,"Alma, MI",msa,MI,2014,103904.0,12
394319,"Alma, MI",msa,MI,2015,107300.0,12
394319,"Alma, MI",msa,MI,2016,114991.0,12
394319,"Alma, MI",msa,MI,2017,120560.0,12
394319,"Alma, MI",msa,MI,2018,121341.0,12
394319,"Alma, MI",msa,MI,2019,129520.0,12
394319,"Alma, MI",msa,MI,2020,144573.0,12
394319,"Alma, MI",msa,MI,2021,167145.0,12
394319,"Alma, MI",msa,MI,2022,166814.0,12
394319,"Alma, MI",msa,MI,2023,165379.0,12
394319,"Alma, MI",msa,MI,2024,168210.0,12
394319,"Alma, MI",msa,MI,2025,180200.0,12
394319,"Alma, MI",msa,MI,2026,186082.0,7
394320,"Alpena, MI",msa,MI,2000,76565.0,12
394320,"Alpena, MI",msa,MI,2001,80528.0,12
394320,"Alpena, MI",msa,MI,2002,83521.0,12
394320,"Alpena, MI",msa,MI,2003,86988.0,12
394320,"Alpena, MI",msa,MI,2004,90507.0,12
394320,"Alpena, MI",msa,MI,2005,92054.0,12
394320,"Alpena, MI",msa,MI,2006,89447.0,12
394320,"Alpena, MI",msa,MI,2007,84258.0,12
394320,"Alpena, MI",msa,MI,2008,95156.0,12
394320,"Alpena, MI",msa,MI,2009,97214.0,12
394320,"Alpena, MI",msa,MI,2010,98948.0,12
394320,"Alpena, MI",msa,MI,2011,91197.0,12
394320,"Alpena, MI",msa,MI,2012,109588.0,12
394320,"Alpena, MI",msa,MI,2013,119101.0,12
394320,"Alpena, MI",msa,MI,2014,110447.0,12
394320,"Alpena, MI",msa,MI,2015,118612.0,12
394320,"Alpena, MI",msa,MI,2016,119270.0,12
394320,"Alpena, MI",msa,MI,2017,121752.0,12
394320,"Alpena, MI",msa,MI,2018,125640.0,12
394320,"Alpena, MI",msa,MI,2019,123044.0,12
394320,"Alpena, MI",msa,MI,2020,135794.0,12
394320,"Alpena, MI",msa,MI,2021,155076.0,12
394320,"Alpena, MI",msa,MI,2022,171758.0,12
394320,"Alpena, MI",msa,MI,2023,178678.0,12
394320,"Alpena, MI",msa,MI,2024,188433.0,12
394320,"Alpena, MI",msa,MI,2025,195013.0,12
394320,"Alpena, MI",msa,MI,2026,199594.0,7
394321,"Altoona, PA",msa,PA,2000,85319.0,12
394321,"Altoona, PA",msa,PA,2001,91851.0,12
394321,"Altoona, PA",msa,PA,2002,97053.0,12
394321,"Altoona, PA",msa,PA,2003,104395.0,12
394321,"Altoona, PA",msa,PA,2004,109417.0,12
394321,"Altoona, PA",msa,PA,2005,114881.0,12
394321,"Altoona, PA",msa,PA,2006,119907.0,12
394321,"Altoona, PA",msa,PA,2007,124723.0,12
394321,"Altoona, PA",msa,PA,2008,123860.0,12
394321,"Altoona, PA",msa,PA,2009,113239.0,12
394321,"Altoona, PA",msa,PA,2010,107502.0,12
394321,"Altoona, PA",msa,PA,2011,105956.0,12
394321,"Altoona, PA",msa,PA,2012,118753.0,12
394321,"Altoona, PA",msa,PA,2013,120986.0,12
394321,"Altoona, PA",msa,PA,2014,122118.0,12
394321,"Altoona, PA",msa,PA,2015,126825.0,12
394321,"Altoona, PA",msa,PA,2016,130436.0,12
394321,"Altoona, PA",msa,PA,2017,135826.0,12
394321,"Altoona, PA",msa,PA,2018,133628.0,12
394321,"Altoona, PA",msa,PA,2019,141001.0,12
394321,"Altoona, PA",msa,PA,2020,151546.0,12
394321,"Altoona, PA",msa,PA,2021,154788.0,12
394321,"Altoona, PA",msa,PA,2022,153485.0,12
394321,"Altoona, PA",msa,PA,2023,157000.0,12
394321,"Altoona, PA",msa,PA,2024,162023.0,12
394321,"Altoona, PA",msa,PA,2025,173254.0,12
394321,"Altoona, PA",msa,PA,2026,180150.0,7
394322,"Altus, OK",msa,OK,2000,61238.0,12
394322,"Altus, OK",msa,OK,2001,63326.0,12
394322,"Altus, OK",msa,OK,2002,64670.0,12
394322,"Altus, OK",msa,OK,2003,65961.0,12
394322,"Altus, OK",msa,OK,2004,68146.0,12
394322,"Altus, OK",msa,OK,2005,70611.0,12
394322,"Altus, OK",msa,OK,2006,73207.0,12
394322,"Altus, OK",msa,OK,2007,76244.0,12
394322,"Altus, OK",msa,OK,2008,79632.0,12
394322,"Altus, OK",msa,OK,2009,77496.0,12
394322,"Altus, OK",msa,OK,2010,76554.0,12
394322,"Altus, OK",msa,OK,2011,77079.0,12
394322,"Altus, OK",msa,OK,2012,81357.0,12
394322,"Altus, OK",msa,OK,2013,82097.0,12
394322,"Altus, OK",msa,OK,2014,79146.0,12
394322,"Altus, OK",msa,OK,2015,80335.0,12
394322,"Altus, OK",msa,OK,2016,82616.0,12
394322,"Altus, OK",msa,OK,2017,81556.0,12
394322,"Altus, OK",msa,OK,2018,83768.0,12
394322,"Altus, OK",msa,OK,2019,87682.0,12
394322,"Altus, OK",msa,OK,2020,90449.0,12
394322,"Altus, OK",msa,OK,2021,105879.0,12
394322,"Altus, OK",msa,OK,2022,111428.0,12
394322,"Altus, OK",msa,OK,2023,115803.0,12
394322,"Altus, OK",msa,OK,2024,121791.0,12
394322,"Altus, OK",msa,OK,2025,115119.0,12
394322,"Altus, OK",msa,OK,2026,116259.0,7
394323,"Amarillo, TX",msa,TX,2009,124380.0,12
394323,"Amarillo, TX",msa,TX,2010,124349.0,12
394323,"Amarillo, TX",msa,TX,2011,121505.0,12
394323,"Amarillo, TX",msa,TX,2012,121025.0,12
394323,"Amarillo, TX",msa,TX,2013,123200.0,12
394323,"Amarillo, TX",msa,TX,2014,127263.0,12
394323,"Amarillo, TX",msa,TX,2015,132058.0,12
394323,"Amarillo, TX",msa,TX,2016,137954.0,12
394323,"Amarillo, TX",msa,TX,2017,141935.0,12
394323,"Amarillo, TX",msa,TX,2018,146312.0,12
394323,"Amarillo, TX",msa,TX,2019,151024.0,12
394323,"Amarillo, TX",msa,TX,2020,162432.0,12
394323,"Amarillo, TX",msa,TX,2021,185898.0,12
394323,"Amarillo, TX",msa,TX,2022,205937.0,12
